timestamp,datetime,open,high,low,close,volume
1730156400000,2024-10-29 06:00:00,2742.009,2742.713,2741.124,2741.724,1305
1730158200000,2024-10-29 06:30:00,2741.725,2744.427,2741.263,2744.427,1458
1730160000000,2024-10-29 07:00:00,2744.379,2745.216,2743.267,2744.491,1821
1730161800000,2024-10-29 07:30:00,2744.493,2746.796,2744.221,2745.758,2421
1730163600000,2024-10-29 08:00:00,2745.746,2750.093,2745.553,2748.59,4699
1730165400000,2024-10-29 08:30:00,2748.577,2752.452,2747.569,2752.022,4064
1730167200000,2024-10-29 09:00:00,2752.071,2757.75,2752.071,2756.723,5287
1730169000000,2024-10-29 09:30:00,2756.729,2756.917,2750.466,2752.925,4373
1730170800000,2024-10-29 10:00:00,2752.904,2752.971,2748.693,2748.927,3710
1730172600000,2024-10-29 10:30:00,2748.881,2753.342,2748.611,2751.681,3017
1730174400000,2024-10-29 11:00:00,2751.682,2755.299,2751.302,2753.539,2506
1730176200000,2024-10-29 11:30:00,2753.543,2755.001,2753.008,2754.708,1727
1730178000000,2024-10-29 12:00:00,2754.752,2756.854,2752.046,2752.764,3296
1730179800000,2024-10-29 12:30:00,2752.807,2754.381,2749.732,2750.008,4118
1730181600000,2024-10-29 13:00:00,2749.96,2753.424,2748.898,2751.823,3727
1730183400000,2024-10-29 13:30:00,2751.789,2756.552,2751.721,2755.759,3657
1730185200000,2024-10-29 14:00:00,2755.722,2756.339,2753.008,2753.671,3238
1730187000000,2024-10-29 14:30:00,2753.665,2754.894,2751.944,2752.459,2717
1730188800000,2024-10-29 15:00:00,2752.499,2752.555,2746.273,2750.106,4244
1730190600000,2024-10-29 15:30:00,2750.132,2755.054,2749.344,2754.554,5111
1730192400000,2024-10-29 16:00:00,2754.593,2756.663,2753.678,2755.13,4209
1730194200000,2024-10-29 16:30:00,2755.169,2755.548,2750.096,2752.451,3206
1730196000000,2024-10-29 17:00:00,2752.494,2753.156,2747.383,2749.256,3702
1730197800000,2024-10-29 17:30:00,2749.29,2751.243,2748.271,2749.852,3167
1730199600000,2024-10-29 18:00:00,2749.861,2751.376,2746.19,2747.993,3585
1730201400000,2024-10-29 18:30:00,2748.017,2753.326,2747.856,2751.772,3929
1730203200000,2024-10-29 19:00:00,2751.806,2753.749,2749.052,2751.624,3923
1730205000000,2024-10-29 19:30:00,2751.591,2753.414,2748.937,2749.1,4354
1730206800000,2024-10-29 20:00:00,2749.073,2757.316,2748.142,2755.141,6711
1730208600000,2024-10-29 20:30:00,2755.095,2764.0,2752.48,2760.795,9636
1730210400000,2024-10-29 21:00:00,2760.811,2771.73,2760.811,2768.471,11337
1730212200000,2024-10-29 21:30:00,2768.515,2770.829,2765.128,2769.536,7930
1730214000000,2024-10-29 22:00:00,2769.571,2770.452,2760.817,2760.946,7316
1730215800000,2024-10-29 22:30:00,2760.936,2765.195,2760.778,2764.241,7107
1730217600000,2024-10-29 23:00:00,2764.219,2770.255,2764.103,2768.708,4279
1730219400000,2024-10-29 23:30:00,2768.662,2769.362,2764.427,2769.345,4246
1730221200000,2024-10-30 00:00:00,2769.343,2772.6,2766.273,2768.639,5860
1730223000000,2024-10-30 00:30:00,2768.676,2770.441,2767.574,2769.778,3469
1730224800000,2024-10-30 01:00:00,2769.808,2772.846,2768.207,2772.299,3103
1730226600000,2024-10-30 01:30:00,2772.275,2773.518,2771.907,2772.925,2880
1730228400000,2024-10-30 02:00:00,2772.919,2774.739,2771.855,2772.287,2578
1730230200000,2024-10-30 02:30:00,2772.328,2773.087,2771.0,2772.196,2370
1730232000000,2024-10-30 03:00:00,2772.165,2773.15,2771.916,2772.09,1616
1730233800000,2024-10-30 03:30:00,2772.126,2774.752,2771.822,2774.346,1424
1730239200000,2024-10-30 05:00:00,2773.558,2775.397,2772.948,2774.579,1158
1730241000000,2024-10-30 05:30:00,2774.519,2775.245,2774.381,2774.554,1078
1730242800000,2024-10-30 06:00:00,2774.561,2774.76,2773.52,2773.613,1444
1730244600000,2024-10-30 06:30:00,2773.617,2775.114,2773.367,2774.915,1304
1730246400000,2024-10-30 07:00:00,2774.943,2778.945,2774.778,2777.405,2415
1730248200000,2024-10-30 07:30:00,2777.469,2779.163,2776.894,2778.091,2590
1730250000000,2024-10-30 08:00:00,2778.145,2779.793,2776.956,2777.241,4550
1730251800000,2024-10-30 08:30:00,2777.213,2782.15,2776.967,2781.673,4127
1730253600000,2024-10-30 09:00:00,2781.707,2781.872,2777.422,2777.983,3240
1730255400000,2024-10-30 09:30:00,2778.037,2780.943,2776.028,2780.417,4027
1730257200000,2024-10-30 10:00:00,2780.462,2781.258,2777.261,2777.648,3675
1730259000000,2024-10-30 10:30:00,2777.613,2779.147,2777.187,2778.924,2372
1730260800000,2024-10-30 11:00:00,2778.93,2779.075,2777.394,2778.844,1935
1730262600000,2024-10-30 11:30:00,2778.92,2781.007,2778.722,2780.161,1731
1730264400000,2024-10-30 12:00:00,2780.123,2781.742,2777.941,2781.286,2095
1730266200000,2024-10-30 12:30:00,2781.22,2784.975,2780.773,2783.12,3979
1730268000000,2024-10-30 13:00:00,2783.124,2787.084,2781.228,2786.336,4050
1730269800000,2024-10-30 13:30:00,2786.396,2789.821,2786.084,2787.049,3768
1730271600000,2024-10-30 14:00:00,2787.087,2788.103,2783.644,2784.326,3048
1730273400000,2024-10-30 14:30:00,2784.286,2784.853,2780.447,2782.257,3891
1730275200000,2024-10-30 15:00:00,2782.214,2784.321,2781.705,2783.931,3800
1730277000000,2024-10-30 15:30:00,2783.961,2784.587,2779.534,2781.982,3509
1730278800000,2024-10-30 16:00:00,2781.836,2783.294,2780.275,2780.932,3139
1730280600000,2024-10-30 16:30:00,2780.93,2784.629,2780.697,2784.557,2472
1730282400000,2024-10-30 17:00:00,2784.56,2786.527,2783.564,2784.981,2424
1730284200000,2024-10-30 17:30:00,2784.937,2785.31,2780.11,2780.196,3126
1730286000000,2024-10-30 18:00:00,2780.16,2781.501,2778.814,2781.239,3142
1730287800000,2024-10-30 18:30:00,2781.245,2782.055,2778.213,2778.58,3255
1730289600000,2024-10-30 19:00:00,2778.556,2779.109,2773.618,2778.437,5704
1730291400000,2024-10-30 19:30:00,2778.431,2783.441,2776.619,2782.443,6000
1730293200000,2024-10-30 20:00:00,2782.551,2787.509,2779.324,2779.6,7757
1730295000000,2024-10-30 20:30:00,2779.656,2779.695,2770.83,2777.436,15586
1730296800000,2024-10-30 21:00:00,2777.455,2780.496,2775.831,2777.308,8446
1730298600000,2024-10-30 21:30:00,2777.347,2781.721,2775.108,2780.268,9314
1730300400000,2024-10-30 22:00:00,2780.311,2780.604,2771.956,2780.216,8227
1730302200000,2024-10-30 22:30:00,2780.184,2785.936,2779.81,2784.634,4945
1730304000000,2024-10-30 23:00:00,2784.675,2786.56,2783.0,2785.422,4410
1730305800000,2024-10-30 23:30:00,2785.463,2787.487,2784.453,2785.404,3605
1730307600000,2024-10-31 00:00:00,2785.347,2789.563,2783.887,2789.014,3797
1730309400000,2024-10-31 00:30:00,2788.972,2789.575,2787.595,2788.611,3069
1730311200000,2024-10-31 01:00:00,2788.575,2790.075,2787.468,2788.197,2729
1730313000000,2024-10-31 01:30:00,2788.236,2789.069,2787.265,2787.763,2349
1730314800000,2024-10-31 02:00:00,2787.801,2788.139,2785.393,2786.115,2530
1730316600000,2024-10-31 02:30:00,2786.084,2787.806,2784.47,2787.285,2639
1730318400000,2024-10-31 03:00:00,2787.333,2787.822,2784.777,2785.427,2024
1730320200000,2024-10-31 03:30:00,2785.33,2788.038,2785.33,2786.412,1513
1730325600000,2024-10-31 05:00:00,2787.459,2788.075,2786.207,2786.839,1496
1730327400000,2024-10-31 05:30:00,2786.843,2787.729,2786.514,2787.49,1162
1730329200000,2024-10-31 06:00:00,2787.46,2788.09,2786.457,2786.662,1179
1730331000000,2024-10-31 06:30:00,2786.642,2786.971,2785.215,2785.49,1321
1730332800000,2024-10-31 07:00:00,2785.489,2788.265,2784.637,2786.143,2103
1730334600000,2024-10-31 07:30:00,2786.183,2787.839,2786.116,2787.535,1668
1730336400000,2024-10-31 08:00:00,2787.572,2790.091,2786.907,2788.212,3273
1730338200000,2024-10-31 08:30:00,2788.206,2789.318,2783.554,2784.639,3787
1730340000000,2024-10-31 09:00:00,2784.655,2787.093,2784.352,2784.979,3044
1730341800000,2024-10-31 09:30:00,2784.98,2789.007,2784.833,2787.108,3153
1730343600000,2024-10-31 10:00:00,2787.076,2788.459,2785.373,2785.557,2601
1730345400000,2024-10-31 10:30:00,2785.518,2787.04,2784.321,2784.647,1847
1730347200000,2024-10-31 11:00:00,2784.685,2785.4,2782.092,2782.092,2315
1730349000000,2024-10-31 11:30:00,2782.122,2785.065,2782.088,2784.456,2089
1730350800000,2024-10-31 12:00:00,2784.427,2786.563,2782.618,2785.145,3115
1730352600000,2024-10-31 12:30:00,2785.109,2785.411,2782.646,2785.082,3592
1730354400000,2024-10-31 13:00:00,2785.086,2786.006,2783.625,2785.35,3341
1730356200000,2024-10-31 13:30:00,2785.393,2785.502,2779.688,2779.863,4115
1730358000000,2024-10-31 14:00:00,2779.819,2782.407,2778.029,2782.231,4035
1730359800000,2024-10-31 14:30:00,2782.227,2784.051,2781.013,2782.06,2927
1730361600000,2024-10-31 15:00:00,2782.02,2783.129,2777.772,2778.413,3274
1730363400000,2024-10-31 15:30:00,2778.354,2780.27,2776.893,2779.097,3420
1730365200000,2024-10-31 16:00:00,2779.056,2780.181,2776.972,2777.523,3069
1730367000000,2024-10-31 16:30:00,2777.485,2779.81,2777.287,2778.245,2791
1730368800000,2024-10-31 17:00:00,2778.213,2778.604,2773.305,2777.633,3980
1730370600000,2024-10-31 17:30:00,2777.587,2781.148,2777.253,2780.817,3156
1730372400000,2024-10-31 18:00:00,2780.865,2782.666,2777.297,2777.833,3291
