timestamp,datetime,open,high,low,close,volume
1753812000000,2025-07-30 01:00:00,3328.299,3330.906,3325.338,3325.807,4967
1753815600000,2025-07-30 02:00:00,3325.892,3328.788,3322.68,3324.938,5897
1753819200000,2025-07-30 03:00:00,3324.989,3326.686,3324.697,3326.474,3347
1753826400000,2025-07-30 05:00:00,3327.751,3329.171,3325.946,3327.643,2659
1753830000000,2025-07-30 06:00:00,3327.686,3328.366,3326.137,3327.55,2696
1753833600000,2025-07-30 07:00:00,3327.527,3333.673,3327.206,3330.206,5241
1753837200000,2025-07-30 08:00:00,3330.104,3333.256,3321.829,3323.295,8516
1753840800000,2025-07-30 09:00:00,3323.351,3332.349,3323.351,3329.354,6930
1753844400000,2025-07-30 10:00:00,3329.356,3329.905,3326.23,3328.429,4907
1753848000000,2025-07-30 11:00:00,3328.382,3329.828,3325.797,3327.227,4129
1753851600000,2025-07-30 12:00:00,3327.172,3330.649,3324.47,3324.946,5530
1753855200000,2025-07-30 13:00:00,3324.918,3327.538,3323.054,3326.99,6302
1753858800000,2025-07-30 14:00:00,3327.101,3332.149,3325.601,3327.751,6390
1753862400000,2025-07-30 15:00:00,3327.784,3333.428,3327.511,3332.199,6025
1753866000000,2025-07-30 16:00:00,3332.169,3334.052,3329.33,3331.273,5727
1753869600000,2025-07-30 17:00:00,3331.245,3332.992,3326.596,3328.473,8143
1753873200000,2025-07-30 18:00:00,3328.515,3331.601,3323.966,3330.856,7393
1753876800000,2025-07-30 19:00:00,3330.843,3331.904,3310.54,3313.421,13981
1753880400000,2025-07-30 20:00:00,3313.446,3316.146,3298.428,3303.078,22372
1753884000000,2025-07-30 21:00:00,3303.177,3308.376,3301.173,3302.045,10123
1753887600000,2025-07-30 22:00:00,3302.115,3303.341,3288.575,3290.465,11911
1753891200000,2025-07-30 23:00:00,3290.45,3298.523,3289.876,3297.95,7055
1753894800000,2025-07-31 00:00:00,3297.99,3302.1,3297.654,3301.493,5853
1753898400000,2025-07-31 01:00:00,3301.376,3304.767,3279.474,3280.178,31666
1753902000000,2025-07-31 02:00:00,3280.221,3282.68,3268.034,3269.396,22357
1753905600000,2025-07-31 03:00:00,3269.334,3276.212,3268.912,3275.266,7645
1753912800000,2025-07-31 05:00:00,3274.201,3280.076,3274.201,3278.907,5284
1753916400000,2025-07-31 06:00:00,3278.906,3285.8,3277.742,3285.303,4465
1753920000000,2025-07-31 07:00:00,3285.257,3288.496,3282.802,3286.543,7960
1753923600000,2025-07-31 08:00:00,3286.569,3294.01,3285.128,3293.786,10821
1753927200000,2025-07-31 09:00:00,3293.838,3297.516,3290.476,3297.218,7260
1753930800000,2025-07-31 10:00:00,3297.252,3298.55,3293.426,3295.086,5993
1753934400000,2025-07-31 11:00:00,3295.042,3298.418,3293.644,3298.098,4651
1753938000000,2025-07-31 12:00:00,3298.065,3301.54,3294.664,3299.671,5291
1753941600000,2025-07-31 13:00:00,3299.641,3304.862,3298.112,3299.024,8093
1753945200000,2025-07-31 14:00:00,3299.027,3309.771,3298.043,3304.745,8523
1753948800000,2025-07-31 15:00:00,3304.682,3314.812,3303.515,3309.953,8592
